2026-06-18 13:46:20,031 | INFO | ======================================================================
2026-06-18 13:48:34,924 | INFO | 291.80s | Bird                                       | raw=0.403 | adj=0.369 | palette=0.000 | combined=0.203 | speech=0.17 | scene='The image shows a woman in a traditional Indian saree, wearing a white' | ACCEPTED
2026-06-18 13:48:35,042 | INFO | 293.00s | Animal                                     | raw=0.238 | adj=0.119 | palette=0.000 | combined=0.065 | speech=1.00 | scene='The image is a still from a Tamil movie. It shows two women lying on a' | skipped
2026-06-18 13:48:35,042 | INFO | 293.20s | Duck                                       | raw=0.576 | adj=0.288 | palette=0.000 | combined=0.158 | speech=1.00 | scene='The image is a still from a Tamil movie. It shows two women lying on a' | skipped
2026-06-18 13:48:35,042 | INFO | 294.00s | Crow                                       | raw=0.614 | adj=0.307 | palette=0.000 | combined=0.169 | speech=1.00 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | ACCEPTED
2026-06-18 13:48:35,175 | INFO | 294.60s | Honk                                       | raw=0.439 | adj=0.324 | palette=0.238 | combined=0.286 | speech=0.52 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | ACCEPTED
2026-06-18 13:48:35,292 | INFO | 295.00s | Animal                                     | raw=0.474 | adj=0.449 | palette=0.000 | combined=0.247 | speech=0.10 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | ACCEPTED
2026-06-18 13:48:35,449 | INFO | 296.80s | Vehicle                                    | raw=0.067 | adj=0.067 | palette=0.000 | combined=0.037 | speech=0.00 | scene='The image is a still from a Tamil movie. It shows a man and a woman st' | skipped
2026-06-18 13:48:35,449 | INFO | 297.00s | Pant                                       | raw=0.500 | adj=0.500 | palette=0.000 | combined=0.275 | speech=0.00 | scene='The image is a still from a Tamil movie. It shows a man and a woman st' | ACCEPTED
2026-06-18 13:48:35,566 | INFO | 297.40s | Animal                                     | raw=0.642 | adj=0.642 | palette=0.000 | combined=0.353 | speech=0.00 | scene='The image is a still from a Tamil movie. It shows a man and a woman st' | ACCEPTED
2026-06-18 13:48:35,699 | INFO | 298.00s | Radio                                      | raw=0.086 | adj=0.061 | palette=0.000 | combined=0.033 | speech=0.58 | scene='The image is a still from a Tamil movie. It shows a man and a woman st' | skipped
2026-06-18 13:48:35,699 | INFO | 298.80s | Animal                                     | raw=0.356 | adj=0.178 | palette=0.000 | combined=0.098 | speech=1.00 | scene='The image is a still from a Tamil movie. It shows a man and a woman st' | skipped
2026-06-18 13:48:35,699 | INFO | 300.40s | Radio                                      | raw=0.065 | adj=0.033 | palette=0.000 | combined=0.018 | speech=1.00 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | skipped
2026-06-18 13:48:35,699 | INFO | 301.00s | Vehicle                                    | raw=0.124 | adj=0.072 | palette=0.000 | combined=0.040 | speech=0.83 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | skipped
2026-06-18 13:48:35,699 | INFO | 301.60s | Animal                                     | raw=0.311 | adj=0.279 | palette=0.000 | combined=0.153 | speech=0.21 | scene='The image shows a woman wearing a white headscarf, standing in a fores' | skipped
2026-06-18 13:48:35,699 | INFO | 302.40s | Inside, small room                         | raw=0.085 | adj=0.077 | palette=0.000 | combined=0.043 | speech=0.17 | scene='The image shows a woman wearing a white headscarf, standing in a fores' | skipped
2026-06-18 13:48:35,699 | INFO | 302.80s | Bird                                       | raw=0.369 | adj=0.262 | palette=0.000 | combined=0.144 | speech=0.58 | scene='The image is a still from a movie or TV show. It shows a young woman w' | skipped
2026-06-18 13:48:35,699 | INFO | 303.60s | Animal                                     | raw=0.090 | adj=0.045 | palette=0.000 | combined=0.025 | speech=1.00 | scene='The image is a still from a movie or TV show. It shows a young woman w' | skipped
2026-06-18 13:48:35,699 | INFO | 304.40s | Radio                                      | raw=0.268 | adj=0.162 | palette=0.000 | combined=0.089 | speech=0.79 | scene='The image shows a young woman wearing a white headscarf, standing in a' | skipped
2026-06-18 13:48:35,699 | INFO | 306.40s | Animal                                     | raw=0.910 | adj=0.455 | palette=0.000 | combined=0.250 | speech=1.00 | scene='The image shows a man and a woman in a romantic embrace. The woman is ' | ACCEPTED
2026-06-18 13:48:35,848 | INFO | 306.60s | Bird                                       | raw=0.590 | adj=0.295 | palette=0.000 | combined=0.162 | speech=1.00 | scene='The image shows a man and a woman in a romantic embrace. The woman is ' | ACCEPTED
2026-06-18 13:48:35,966 | INFO | 308.80s | Radio                                      | raw=0.129 | adj=0.115 | palette=0.000 | combined=0.064 | speech=0.21 | scene='The image shows a man and a woman in a romantic embrace. The woman is ' | skipped
2026-06-18 13:48:35,966 | INFO | 309.80s | Owl                                        | raw=0.191 | adj=0.115 | palette=0.000 | combined=0.064 | speech=0.79 | scene='The image shows a man and a woman in a romantic embrace. The woman is ' | skipped
2026-06-18 13:48:35,966 | INFO | 310.20s | Hoot                                       | raw=0.779 | adj=0.389 | palette=0.000 | combined=0.214 | speech=1.00 | scene='The image is a still from a Tamil movie. It shows a young woman and a ' | ACCEPTED
2026-06-18 13:48:36,099 | INFO | 311.40s | Radio                                      | raw=0.061 | adj=0.035 | palette=0.000 | combined=0.019 | speech=0.83 | scene='The image is a still from a Tamil movie. It shows a young woman and a ' | skipped
2026-06-18 13:48:36,099 | INFO | 311.80s | Music                                      | raw=0.149 | adj=0.118 | palette=0.000 | combined=0.065 | speech=0.42 | scene='The image shows a man and a woman in a romantic embrace. The woman is ' | skipped
2026-06-18 13:48:36,099 | INFO | 312.60s | Vehicle                                    | raw=0.111 | adj=0.073 | palette=0.000 | combined=0.040 | speech=0.69 | scene='The image shows a man and a woman in a romantic embrace. The woman is ' | skipped
2026-06-18 13:48:36,099 | INFO | 314.00s | Animal                                     | raw=0.395 | adj=0.198 | palette=0.000 | combined=0.109 | speech=1.00 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | skipped
2026-06-18 13:48:36,099 | INFO | 314.20s | Chicken, rooster                           | raw=0.623 | adj=0.312 | palette=0.000 | combined=0.171 | speech=1.00 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | ACCEPTED
2026-06-18 13:48:36,200 | INFO | 315.00s | Music                                      | raw=0.141 | adj=0.071 | palette=0.000 | combined=0.039 | speech=1.00 | scene='The image is a still from a Malayalam movie. It shows a man and a woma' | skipped
2026-06-18 13:48:36,200 | INFO | 
Final captions generated: 158
2026-06-18 13:48:36,228 | INFO | Generating final video with 158 caption events (max 1 simultaneous on screen)...
2026-06-18 13:49:18,509 | INFO | Final video saved: panns_v2_results\Bharat_Ek_Khoj_Ep_016_without_cc\final_output.mp4
2026-06-18 13:49:18,534 | INFO | 
Done! Results saved in: panns_v2_results\Bharat_Ek_Khoj_Ep_016_without_cc
